ID,x1,x2
0,-8.705541952,3.20882259
1,-8.564391287,5.747129792
2,-4.785413219,1.720728086
3,0.090399489,-2.799606537
4,-1.282181866,3.695098138
5,-1.263993645,-3.751694587
6,-5.538598897,8.361602574
7,4.596017957,-4.834993776
8,3.296358201,-5.312659116
9,-3.370995149,1.80824043
10,-0.767515551,2.539491654
11,-0.939533719,-5.329649661
12,-0.084396412,-2.965642892
13,-0.155299889,-2.227361571
14,-8.439716731,5.001824908
15,2.66162851,-5.348333425
16,-9.036533989,5.111757749
17,2.270493051,-5.261751379
18,0.847917777,-3.958550351
19,-5.299836157,3.855449419
20,-1.203004311,-3.868759268
21,5.792889184,-3.753998054
22,-2.660629224,4.290134147
23,-1.402685443,3.598057108
24,-7.479100773,4.792136733
25,-2.313307539,3.677174007
26,-8.310142756,6.551193992
27,-8.775692692,3.125989061
28,-8.058002358,5.98951309
29,-0.326468635,-4.343881535
30,0.029264015,5.039945521
31,-3.169693487,-7.178418467
32,1.943222151,-2.709397906
33,0.554128999,-7.281727305
34,-1.135836993,-1.452308496
35,-0.897169663,-6.052104381
36,-3.115842648,-7.386148094
37,-1.273168503,5.46185388
38,1.534340059,-7.279242089
39,-0.930556571,0.242592942
40,-4.808680623,2.793775299
41,0.768952297,4.692058061
42,-3.199426615,6.172873657
43,-7.417844758,5.148940854
44,0.183690673,4.214426817
45,-6.279402762,4.77133977
46,2.111015617,-4.115973463
47,-7.940193451,5.610795436
48,-7.980594569,3.020292349
49,-5.290823485,4.190357433
50,-5.342239287,7.662802001
51,0.109141395,-5.778778519
52,-6.80788384,3.685321493
53,-6.256864468,4.712877827
54,-1.709510536,-7.107847087
55,1.124855223,4.903973126
56,-0.166703075,-5.135949783
57,-8.139240038,3.090356927
58,0.838573373,-5.184219998
59,-8.038140646,5.333461955
60,2.939173177,-3.629114609
61,-0.762409026,5.670085266
62,0.195591436,-5.457307767
63,-1.155533683,-6.893682686
64,-2.07659137,3.097204886
65,2.213832214,-6.194622714
66,0.709059612,-5.600636776
67,-2.127651916,-0.011637148
68,-2.502377017,6.08345164
69,1.431098189,-5.24407777
70,-2.494431569,-7.68267963
71,1.187414247,-4.002598836
72,1.265729363,-6.039119965
73,0.052611857,-6.200715156
74,-1.729118573,-4.943153739
75,0.216713833,-6.056222807
76,-1.537126184,3.683745317
77,-4.939044995,3.95656138
78,-2.975576593,-7.109765628
79,0.550701464,-6.802057263
80,1.134090402,6.754774404
81,-0.121080664,-6.193311449
82,-0.776532311,-5.672466457
83,-1.866415337,1.651588862
84,-5.5946762,4.454231778
85,-5.972798194,4.463117521
86,-2.052924809,3.925563239
87,-0.390351133,3.294473887
88,-7.711305335,6.957319361
89,-0.417660135,2.673047711
90,-1.075847808,-1.894435907
91,-5.262638155,8.953047249
92,3.55659842,-6.713671493
93,-4.574255785,3.421561354
94,0.622296397,-3.393665924
95,-9.649134205,4.304014931
96,-1.440114595,-5.021022121
97,7.581394777,-6.485223328
98,-8.136981571,4.793776095
99,1.911387925,-4.770136948
100,-5.776145731,5.943943742
101,2.463859925,-4.060755766
102,-1.048947485,5.718834758
103,0.508846804,4.794887919
104,-8.231536598,4.422333442
105,-5.1375028,4.396580336
106,-5.506238788,8.808369423
107,2.432725809,-4.822209661
108,-6.380721264,3.172078768
109,-1.564413531,-5.593769128
110,-2.322376775,-5.991377744
111,-0.077044716,2.862422698
112,3.828469903,-5.51896374
113,-1.402695296,-7.888053961
114,-1.566781212,-3.657718845
115,-7.942470872,1.728552988
116,3.119173474,-5.314351723
117,-4.133302769,4.338710643
118,-1.004184426,5.189411473
119,4.377067725,-5.843844457
120,3.897059873,-2.817887849
121,4.10666031,-2.649020762
122,-7.682642805,2.373758685
123,5.297101269,-6.431411036
124,-4.049788934,4.970219419
125,3.955452792,-4.864353257
126,-2.110569738,-5.062372699
127,3.362276311,-6.890359318
128,4.620393139,-6.101867972
129,-5.631757025,4.714102058
130,1.238025485,2.851928021
131,-0.399972981,3.534054163
132,1.530959738,-3.273923941
133,-3.165522687,5.536199544
134,-0.878592987,-5.679918919
135,-1.305669656,6.417583522
136,-9.476404237,6.055426881
137,-2.696558641,0.79554865
138,-3.494114803,2.462000206
139,-1.969527611,-4.961927559
140,-3.591552395,7.362497725
141,-0.854140887,5.89052802
142,-5.949184191,3.0356966
143,-1.509013611,-4.225148826
144,-1.533860593,-4.975957679
145,-5.564197114,4.064168681
146,-2.057295175,7.434285082
147,-2.141091397,5.987520668
148,1.15586568,-5.462736339
149,-5.139944232,3.87397216
150,-0.659495146,-4.442919629
151,-5.439802695,7.322765006
152,-3.376522213,4.852714637
153,-2.433281859,5.705952495
154,2.96056081,-7.327170044
155,-0.418672136,2.587916734
156,3.097279225,-6.835405992
157,-1.246360863,-5.405772561
158,-0.633988742,3.83253803
159,-2.689417745,-2.8823102
160,2.023141424,-7.322890202
161,-3.351889045,3.610264895
162,1.385772535,-5.369611596
163,-0.573468311,-7.105452695
164,-0.772855381,5.981852501
165,-1.814064051,-3.631485064
166,-8.159864191,7.370969946
167,-0.300265833,-5.434672791
168,-5.292212015,8.308595548
169,-5.680105179,2.491333346
170,-2.705660646,1.511849564
171,1.124517073,-5.626719657
172,-0.656284206,-1.215053691
173,2.145726264,-3.498585735
174,-8.648037942,5.94582118
175,-4.855348842,4.724572559
176,1.660961065,-6.771953465
177,0.050521412,1.281468596
178,2.182564507,-3.88647295
179,-6.045973347,5.464098862
180,3.226295549,-4.369854761
181,-0.049913769,-4.168357093
182,-1.661951974,-6.349040576
183,0.134219586,5.810602477
184,-2.965452359,-5.211926703
185,1.529940057,-4.154705052
186,-3.651009646,2.2907359
187,3.276191757,-4.231893169
188,-1.937018352,-5.220406991
189,-6.083577363,4.578904079
190,0.712906088,-4.312807846
191,-0.279664942,-5.869701602
192,-5.130604788,6.19451929
193,-2.834226317,6.705467511
194,5.182938449,-5.063567223
195,-3.849868347,6.272127083
196,-1.971081676,1.207172255
197,-2.285414531,-4.291976618
198,-3.325498514,6.504148132
199,-0.615139015,-5.539515829
200,-2.42564487,-6.429170043
201,2.327007096,-4.383342024
202,-2.146695398,-2.203494658
203,-6.822078323,5.014989894
204,-0.05971777,-5.967958989
205,-1.96380025,-4.764567367
206,0.6156878,-5.722721618
207,-3.158018057,4.021744717
208,-6.90075715,4.310675406
209,-0.754388009,5.887561324
210,-2.421440737,-2.82162323
211,-6.136601505,3.665051802
212,-1.118866988,-7.654206748
213,-5.579444204,5.655616218
214,3.302309241,-4.555417658
215,1.957186909,-3.734112057
216,-0.65775248,-6.955925856
217,-2.746224504,-6.08570659
218,2.269000922,-6.383090101
219,-5.080487777,5.910598637
220,3.633994743,-4.40209764
221,1.819434593,-6.001076567
222,-0.926292358,4.05100588
223,-0.840705933,-5.146409981
224,-6.377776152,3.523502364
225,0.487172524,-7.22658046
226,3.064354267,-3.905407922
227,4.802868992,-5.951725303
228,3.401533217,-4.716348235
229,-6.973113379,5.50498672
230,2.887815978,-1.908874625
231,-1.979093006,-4.17861728
232,-2.462541511,-7.118231371
233,4.447371399,-3.808399159
234,-7.672754094,3.903428557
235,-6.966392771,8.393846202
236,4.301972971,-6.363427369
237,0.0425995,-8.072756495
238,2.835762379,-4.510572913
239,-5.102551155,5.240941222
240,-6.654225232,7.299120142
241,-7.221197694,3.447014035
242,0.05043968,-2.565981328
243,-0.978917229,-4.846155628
244,-3.472509848,-7.618111066
245,4.125509432,-4.769742822
246,-8.253172505,4.955968429
247,-2.002485798,2.474245767
248,-6.03571133,2.630470469
249,-0.714067277,-4.334673774
250,-7.116447948,6.109537749
251,2.421687808,-4.607412479
252,-2.837932615,-2.610606485
253,-2.473921855,4.596994838
254,-3.52743497,4.549764675
255,1.200281549,-2.513223579
256,-1.163614301,-6.599517085
257,-6.868518854,5.137558409
258,-7.736981518,5.389607121
259,3.132346515,-4.676429703
260,3.307156499,-6.07212395
261,-1.418201156,-6.470791532
262,-4.911960006,3.510616055
263,-0.221945257,3.79878333
264,1.56176352,-5.092691156
265,3.776847013,-7.962085878
266,1.050882348,-5.569959264
267,-6.255553452,8.027608457
268,-1.214502345,3.017390684
269,-4.657705767,7.988436227
270,-6.187828127,5.908360065
271,5.96568291,-4.527864729
272,-2.429831263,5.216209444
273,0.100702629,4.198329524
274,1.311547515,-6.098370267
275,-7.950498681,6.760329247
276,-5.383528158,6.225678239
277,-3.384088604,5.667260404
278,0.77771612,-6.520839067
279,0.257912717,2.575372289
280,0.111151939,-5.425707021
281,3.077977315,-5.600031937
282,-3.912492369,3.530564008
283,-6.804997858,7.252740257
284,1.234582061,-5.355458905
285,-6.346588994,4.049040137
286,-0.55959939,-5.368119837
287,-8.042849244,3.621330512
288,-1.159623302,-6.624988166
289,3.210829807,-4.568525188
290,-0.592570811,-4.01995945
291,3.627412974,-3.564123101
292,0.430682737,-2.923066031
293,0.982316065,-5.467143811
294,5.28937881,-3.369132213
295,2.25009702,-5.041200783
296,-7.733040423,5.277764136
297,-5.329568381,4.134849969
298,-0.348901519,1.699899762
299,-0.145300942,-5.152573423
300,-2.826437864,1.510873994
301,1.110958617,-5.852161513
302,1.427391887,-4.497512348
303,-3.807827001,4.284391317
304,-2.926095367,4.305275432
305,-8.714006519,6.316660185
306,5.971770641,-5.353236024
307,1.470607007,-2.604457008
308,-0.19303797,3.36729649
309,-0.719680519,5.385304889
310,-0.520380278,-6.03420041
311,-2.340208438,-1.011336008
312,0.37679417,-4.612120226
313,3.222994927,-5.347721435
314,-1.807841318,-4.941637057
315,3.430971339,-5.692630924
316,-7.580524429,3.058297993
317,0.324886112,3.408304032
318,-1.426600239,-6.511198453
319,2.418911296,-2.547376026
320,-2.248187193,4.567148877
321,2.21060451,-4.216361546
322,-0.342937022,-7.42488031
323,1.988911927,-5.844531821
324,-3.591699372,3.787999028
325,3.791887296,-3.761861783
326,-2.193945386,-6.030833832
327,3.37086895,-4.478410564
328,-2.076377553,3.561732053
329,-1.276638814,3.949561741
330,-0.568478128,4.445799682
331,4.981355201,-6.79447578
332,-1.135636854,4.635564118
333,1.147499005,2.539264613
334,-0.250998037,-5.783444914
335,-8.684774775,5.428065449
336,-1.123515025,-5.245055173
337,-2.057615312,-6.264375867
338,0.019943388,2.146054898
339,0.93231024,-4.316481327
340,-0.404147239,4.608019219
341,0.136576492,-6.583705173
342,1.638815181,-3.822024108
343,0.422402179,-3.376870088
344,-5.814669201,3.963542117
345,-6.825041521,5.654391523
346,-2.717408616,3.609802612
347,-10.68250515,5.635534037
348,-2.265799698,5.24899203
349,-4.235028929,5.615375541
350,4.861702299,-2.583435842
351,-1.356142768,4.190961124
352,-6.254261028,5.206546957
353,-1.54935588,-4.89238195
354,3.87578817,-6.213420584
355,-2.716179833,4.244620662
356,-1.045619573,-5.436439025
357,-0.555271718,3.649355672
358,-6.421505764,3.504026236
359,2.083658583,-6.401006584
360,-6.796298826,6.505102931
361,-9.986933487,3.33812179
362,4.353558687,-4.358041684
363,-8.073077845,6.182827913
364,-0.443921752,-3.134846346
365,-1.05103375,-5.485212388
366,1.69225741,-7.225751354
367,-3.38649154,3.664519755
368,3.06572978,-4.39678781
369,1.244850718,-6.984193118
370,-2.287743369,-3.9276218
371,0.245120304,-7.253697405
372,-2.945944466,-4.757852562
373,-1.792152705,-4.07749404
374,-0.632632111,3.236866935
375,-3.447500077,4.299666175
376,-10.03635942,3.578721662
377,2.783790936,-5.354208295
378,-1.203924533,-9.866528679
379,2.078385867,-4.110100099
380,-5.336990456,7.167205721
381,-6.51983379,3.71557873
382,-2.652966496,2.096748962
383,3.535071177,-3.399184544
384,4.065718797,-5.901227127
385,-7.955149356,4.966121543
386,0.777658021,3.765622852
387,-8.835533359,2.738585183
388,3.690197817,-6.797333662
389,0.112789557,-4.839682276
390,4.877121684,-5.797993134
391,-0.833958868,-4.453344739
392,1.120120664,-8.292083155
393,-2.116969708,5.354262691
394,2.898997601,-3.464664735
395,0.146257375,2.905076344
396,-4.274209578,4.946233118
397,-1.763381682,-3.285513437
398,-2.351271273,-6.837482042
399,-6.175868825,9.033774296
400,-2.67849947,5.733374956
401,0.87687333,-3.952439375
402,-2.007410485,3.169477754
403,1.607791239,-5.017872836
404,-0.795098167,-4.767667039
405,-2.161207643,-6.214083355
406,2.841984349,-6.169326515
407,-3.880606867,5.830115626
408,0.676629427,-4.456509871
409,1.165398854,-7.304701052
410,2.770263352,-4.558917571
411,-3.679028677,2.708903132
412,-3.778277466,5.557223443
413,-1.435996389,3.241081798
414,-3.439050258,-6.494856688
415,0.808793181,-6.260679622
416,-0.188094047,4.020836584
417,-1.304546088,-5.521371341
418,-5.878758551,4.40975109
419,-9.524126722,5.117916401
420,-4.528997086,3.916076422
421,-1.037454149,-4.362991285
422,-1.765013267,-7.028955002
423,-5.194167942,5.33946122
424,0.392874813,4.223381489
425,3.251495505,-5.020508967
426,-1.320574926,-5.780491747
427,-4.723287365,6.162240415
428,4.565333787,-5.352161595
429,-5.238713535,4.953157696
430,-2.000898658,3.455265045
431,-1.950719055,5.162458491
432,1.674624386,-3.695270934
433,2.063956717,-2.747777836
434,-1.868873405,4.209722293
435,-1.336626508,-3.378848536
436,-0.079140804,-5.809192191
437,-3.869769959,3.620036958
438,-1.565211114,2.634573279
439,-8.490769139,6.287563699
440,-3.260744007,2.455903548
441,-6.106784809,3.70352951
442,-6.170351757,4.904019714
443,1.059871232,-4.628518007
444,-6.756493041,4.540472835
445,-7.102940615,4.961675714
446,-0.997816099,-6.697723743
447,-0.288682059,-5.233841031
448,-3.040116886,5.531521828
449,-1.108511611,-7.280276065
