,x1,x2
0,-10.020261260196676,2.1213018611372783
1,4.991280702235359,7.806794739820521
2,-7.168813751714294,2.2649141708627
3,-7.448985005497748,10.860611714241125
4,-8.893355773504876,0.9746068683645264
5,7.701520653347118,8.576984527186069
6,-9.851904590368651,0.149033638346042
7,4.23788879190281,7.6965988612950085
8,8.337438671895992,6.612907732003239
9,-6.7933754734455665,7.4203152657208795
10,4.592469272073026,9.158405109677485
11,-4.0592087973777655,3.616597507118079
12,-6.0727936091866885,0.7059298707803234
13,-5.802740892724688,3.331907387973513
14,-6.948747983359688,1.3839309771249875
15,-8.132003962415556,14.202866844184943
16,-7.042969715553976,8.898116006632499
17,-5.6156857347511036,9.282199429912142
18,-5.425146387334594,4.439684211339042
19,7.416640163636744,6.209225195995183
20,-11.15254120205454,11.935560099799513
21,-9.818575957311015,10.898063594298327
22,-7.789361961372608,10.954435504221495
23,7.448516772752191,3.8685067943741624
24,-8.460371778970915,9.318596023274258
25,-5.2280411859146065,6.303634244122432
26,-9.57181423089977,10.504390283415924
27,-11.186583663277343,9.92560390768467
28,-8.409426568368929,4.650142708786904
29,6.305679030625853,7.897298039770786
30,-5.550720948238363,5.727509319132213
31,-8.043630057738996,8.56757849334043
32,5.582098129001187,6.082595175643011
33,5.3722895252561935,8.232376665237595
34,-7.584978312043932,2.015131866073931
35,5.208111826278329,8.659362789770116
36,-9.468088828300171,1.1862172014575125
37,-8.04075495373904,1.5575141276878632
38,-8.116605580579805,10.949995688341334
39,-8.720165045399426,1.197626324522827
40,-7.199666626533407,1.2953713064533785
41,-9.069201595155041,1.231468059241293
42,5.068154611268858,6.7437118176057895
43,7.648846283785692,8.243751331090929
44,-8.680525127501346,1.9527938151704323
45,-8.840923821051224,10.395089183347443
46,-8.30816507858378,9.929197481358598
47,-6.324052803553722,3.331725539229969
48,7.349388901653872,4.770921179262588
49,6.137851261134981,7.0079911140134525
50,-6.829472136898731,3.728336264190145
51,3.5401768259567765,4.233858858164454
52,2.653283365939079,8.360826140021024
53,-10.205002704658945,-0.9572511714515732
54,-6.978098606327247,4.064885476197321
55,-7.717507730548265,3.482606953965885
56,-9.534989087441227,9.364736786772703
