,x1,x2
0,0.31873809751040816,-0.46666279239372815
1,-0.8703692406777125,0.3090070184760687
2,0.33710603181908316,0.9255037455174272
3,0.8018477525970379,0.6667901292076793
4,0.13138559155643087,-0.10365106154762539
5,2.048646163269638,0.038748810021424954
6,0.3126372916453748,1.2132572070819518
7,1.970280818163991,0.28084907156068917
8,0.8273159689954651,0.42174046168527424
9,1.8751884615128505,0.011780452953310074
10,1.097443983566568,0.14020253595526577
11,1.8243420708588802,-0.01395940383326315
12,1.579186322604908,-0.25240764022758483
13,-0.030373821211442553,0.9547082562916036
14,-0.36884176796994433,0.9144292311477207
15,0.17068958414672036,1.071574932948161
16,0.7330106555866247,-0.5650065607311521
17,-1.0389977421298298,0.39894942767623415
18,2.011773078056676,0.5537794835535896
19,1.463776766996845,-0.38220190122978936
20,1.1308735082677097,0.1577063388789971
21,0.748816256917828,0.5535006277851164
22,0.6553481231324914,0.7778574900857459
23,1.1163204195775072,0.035220941576596485
24,0.9705120340876505,0.204719504959856
25,1.8568123195437458,0.1568848298543119
26,-0.4346806997598437,0.7765643729133247
27,0.9685393796566055,0.06197906162644641
28,0.8106092325543443,0.7142064243399333
29,0.9938102453274993,0.5013961574084088
30,-0.8972662852678471,0.4728181936589409
31,0.4327284063212975,-0.2884205843955016
32,0.036791192576751605,0.1434764974503751
33,0.39642406642101913,0.8061199214394661
34,1.2842238552418892,-0.48546282853213385
35,0.8533455215964438,-0.3484307646358248
36,-0.07303207945148622,0.29080460908589795
37,0.686080807891622,0.6198485030505942
38,-0.6013798440909578,0.7598743495119782
39,-0.41624878128322373,0.826505223534965
40,-0.9133272429194024,0.4664829781921424
41,-0.9292246231529482,0.23370553301596894
42,-0.128967018802924,0.8350990544883615
43,-0.39418501224983354,1.0182328644917222
44,0.5496797138781253,0.7390042616178791
45,-0.6234046120382116,0.789405877091818
46,1.0647581597538904,-0.5488877852463613
47,-0.0973069534767019,0.23281069077234107
48,-0.4925498417347825,0.9278553846184739
49,1.881415216013576,-0.021717736657704267
50,1.4879402243744235,-0.30542272914815116
51,0.1568083357390657,1.0173476936121635
52,1.2522484532905516,-0.35528512465792583
53,-0.6181447523366619,0.7777092180999565
54,0.7301574572686246,-0.4432275135056692
55,-0.24813245389689503,1.1500803313335797
56,1.2542860483545917,-0.5698733670002393
57,0.6158386775393301,0.7060325024124041
58,0.2273497401940871,-0.24213245912825662
59,-1.0644083243322455,0.4450251947123066
60,1.5759126378636164,-0.32638916237765353
61,1.6146669513158654,-0.3785165044247486
62,1.688265448892895,-0.21949740894701458
63,0.894776740159023,0.6991988234056018
64,-0.10006868455031544,0.08976352160361145
65,0.5365002738498905,-0.010876906893255628
66,-0.8761272832761684,0.4207409453414279
67,1.387388498257883,-0.3511349748300264
68,-0.8176213124247693,0.17221714722112325
69,-0.6081465295722368,0.7851389383896864
70,0.22899795354782668,1.0048956100675022
71,1.6904791258532954,-0.20117424873080153
72,1.8770849149772653,-0.23227870390196945
73,0.23139493457126567,0.9083420551574023
74,-0.036361367010169225,0.39257783060582174
75,1.03389064447264,0.47590734569129867
76,-0.044293200485507556,0.9697535893376191
77,0.5542458849073864,0.8312209449504079
78,0.894898246405037,-0.017491952271057903
79,1.6266859086715661,-0.23406462830560612
80,-0.9479474801698959,0.39391032866521913
81,1.161029799506977,0.29799191558813354
82,0.2827662839226076,-0.10096747495102557
83,1.289713742948636,-0.4638928161375479
84,1.7662368786874791,-0.14859883692814296
85,-0.5890615635342569,0.6561055419901208
86,-0.9710658634640073,0.13616702572379946
87,1.7945317350718974,0.10453251013137682
88,0.8853030105421503,0.035387927479737784
89,-0.802058498787777,0.13536326789460124
90,1.5262648202893248,-0.498300136646706
91,0.4198592981383466,-0.18997298109840652
92,-0.536180810502249,0.8879507729593046
93,-0.9555839168398068,0.4994720268444099
94,0.10847116390422029,0.40974944962628834
95,1.011332187304833,0.092729730834995
96,0.6941004809879534,0.6810742654999176
97,-0.9474549521856273,0.5164807310768234
98,1.2420153304137844,-0.3948261595608494
99,0.3722155927909988,0.910120243711066
100,0.4256622857733795,-0.018631137489476653
101,0.2763962139775458,-0.09416165014834404
102,0.5416305487577069,0.8112870347204132
103,0.15889367551096456,1.0246800332084898
104,1.2015502024557652,-0.42187804667182255
105,0.9554645012291411,-0.5788784675469955
106,-0.48004340820040897,0.8479081564216111
107,-0.3644969026194506,0.9315555595706958
108,0.0709544391730799,0.27567303206888577
109,0.06860313221089344,0.06773251321301837
110,0.13138186291252313,0.22796291971282215
111,0.020423973742658245,0.3255855608528533
112,0.5852145710936324,0.7239374664060179
113,-0.002895563672801041,1.0706753376595097
114,-0.823662593343111,0.7694770689754087
115,1.4884539901639608,-0.3780631944933891
116,0.7788331652761653,0.5979714426048995
117,1.7550029282386563,0.2224924970997592
118,-0.22078381958943824,0.8890873588033059
119,-0.7829040160062983,0.525748015710524
120,0.422783223229626,-0.27521894591174595
121,-0.6839150780803686,0.6638880234904734
122,1.7625866427334909,-0.24168285987665233
123,0.3859943971757158,1.0674908053485137
124,0.8162095708826073,0.5108629528574159
125,-0.09915571816604465,0.7859452801727339
126,-0.49385199060180346,0.9039726105441113
